dataset,filename,relative_path,ds02_class,mapped_ds01_class,compatibility_status,usable_for_external_benchmark
Dataset_02,Leaf Blotch00008.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00008.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00009.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00009.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00010.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00010.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00011.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00011.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00012.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00012.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00013.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00013.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00014.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00014.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00015.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00015.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00016.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00016.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00017.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00017.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00018.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00018.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00019.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00019.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00020.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00020.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00021.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00021.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00022.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00022.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00023.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00023.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00024.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00024.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00025.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00025.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00026.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00026.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00027.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00027.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00028.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00028.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00029.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00029.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00030.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00030.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00031.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00031.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00032.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00032.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00033.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00033.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00034.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00034.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00035.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00035.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00036.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00036.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00037.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00037.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00038.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00038.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00039.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00039.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00040.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00040.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00041.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00041.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00042.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00042.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00043.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00043.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00044.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00044.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00045.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00045.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00046.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00046.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00047.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00047.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00048.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00048.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00049.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00049.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00050.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00050.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00051.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00051.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00052.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00052.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00053.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00053.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00054.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00054.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00055.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00055.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00056.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00056.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00057.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00057.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00058.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00058.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00059.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00059.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00060.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00060.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00061.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00061.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00062.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00062.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00063.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00063.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00064.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00064.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00065.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00065.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00066.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00066.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00067.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00067.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00068.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00068.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00069.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00069.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00070.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00070.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00071.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00071.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00072.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00072.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00073.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00073.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00074.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00074.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00075.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00075.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00076.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00076.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00077.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00077.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00078.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00078.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00079.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00079.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00080.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00080.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00081.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00081.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00082.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00082.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00083.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00083.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00084.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00084.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00085.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00085.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00086.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00086.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00087.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00087.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00088.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00088.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00089.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00089.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00090.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00090.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00091.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00091.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00092.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00092.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00093.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00093.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00094.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00094.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00095.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00095.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00096.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00096.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00097.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00097.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00098.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00098.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00099.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00099.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00100.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00100.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00101.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00101.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00102.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00102.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00103.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00103.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00104.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00104.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00105.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00105.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00106.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00106.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00107.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00107.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00108.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00108.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00109.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00109.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00110.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00110.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00111.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00111.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00112.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00112.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00113.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00113.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00114.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00114.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00115.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00115.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00116.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00116.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00117.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00117.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00118.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00118.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00119.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00119.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00120.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00120.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00121.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00121.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00122.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00122.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00123.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00123.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00124.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00124.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00125.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00125.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00126.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00126.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00127.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00127.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00128.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00128.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00129.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00129.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00130.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00130.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00131.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00131.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00132.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00132.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00133.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00133.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00134.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00134.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00135.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00135.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00136.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00136.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00137.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00137.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00138.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00138.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00139.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00139.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00140.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00140.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00141.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00141.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00142.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00142.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00143.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00143.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00144.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00144.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00145.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00145.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00146.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00146.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00147.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00147.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00148.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00148.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00149.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00149.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00150.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00150.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00151.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00151.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00152.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00152.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00153.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00153.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00154.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00154.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
Dataset_02,Leaf Blotch00155.JPG,dataset_02\original\Turmeric Plant Disease\Leaf Blotch\Leaf Blotch00155.JPG,Leaf Blotch,Blotch,DIRECT_MATCH,YES
